Nom,lien,DernierVu
b: the beginning 2,https://v5.voiranime.com/anime/b-the-beginning-2/,-1
baby princess 3d paradise 0 [love],https://v5.voiranime.com/anime/baby-princess-3d-paradise-0-love/,-1
baby steps,https://v5.voiranime.com/anime/baby-steps/,-1
baby steps 2,https://v5.voiranime.com/anime/baby-steps-2/,-1
babylon,https://v5.voiranime.com/anime/babylon/,-1
baccano!,https://v5.voiranime.com/anime/baccano/,-1
back arrow,https://v5.voiranime.com/anime/back-arrow/,-1
back street girls: gokudolls,https://v5.voiranime.com/anime/back-street-girls-gokudolls/,-1
bagel girl,https://v5.voiranime.com/anime/bagel-girl/,-1
baka to test to shoukanjuu,https://v5.voiranime.com/anime/baka-to-test-to-shoukanjuu/,-1
baka to test to shoukanjuu mini anime,https://v5.voiranime.com/anime/baka-to-test-to-shoukanjuu-mini-anime/,-1
baka to test to shoukanjuu ni!,https://v5.voiranime.com/anime/baka-to-test-to-shoukanjuu-ni/,-1
baka to test to shoukanjuu specials,https://v5.voiranime.com/anime/baka-to-test-to-shoukanjuu-specials/,-1
baka to test to shoukanjuu: matsuri,https://v5.voiranime.com/anime/baka-to-test-to-shoukanjuu-matsuri/,-1
baka to test to shoukanjuu: mondai – christmas ni tsuite kotae nasai,https://v5.voiranime.com/anime/baka-to-test-to-shoukanjuu-mondai-christmas-ni-tsuite-kotae-nasai/,-1
baka to test to shoukanjuu: spinout! sore ga bokura no nichijou,https://v5.voiranime.com/anime/baka-to-test-to-shoukanjuu-spinout-sore-ga-bokura-no-nichijou/,-1
bakemono no ko,https://v5.voiranime.com/anime/bakemono-no-ko/,-1
bakemonogatari,https://v5.voiranime.com/anime/bakemonogatari/,-1
baki (2018),https://v5.voiranime.com/anime/baki-2018/,-1
baki (2018) s2,https://v5.voiranime.com/anime/baki-2018-s2/,-1
baki (2018) s3,https://v5.voiranime.com/anime/baki-2018-s3/,-1
bakuman.,https://v5.voiranime.com/anime/bakuman/,-1
bakuman. 2,https://v5.voiranime.com/anime/bakuman-2/,-1
bakuman. 3,https://v5.voiranime.com/anime/bakuman-3/,-1
bakumatsu crisis,https://v5.voiranime.com/anime/bakumatsu-crisis/,-1
bakumatsu gijinden roman,https://v5.voiranime.com/anime/bakumatsu-gijinden-roman/,-1
bakumatsu kikansetsu irohanihoheto,https://v5.voiranime.com/anime/bakumatsu-kikansetsu-irohanihoheto/,-1
bakumatsu rock,https://v5.voiranime.com/anime/bakumatsu-rock/,-1
bakumatsu: renai bakumatsu kareshi gaiden,https://v5.voiranime.com/anime/bakumatsu-renai-bakumatsu-kareshi-gaiden/,-1
bakuon!!,https://v5.voiranime.com/anime/bakuon/,-1
bakuretsu hunters,https://v5.voiranime.com/anime/bakuretsu-hunters/,-1
bakuretsu tenshi: infinity,https://v5.voiranime.com/anime/bakuretsu-tenshi-infinity/,-1
bakuten!!,https://v5.voiranime.com/anime/bakuten/,-1
baldr force exe resolution,https://v5.voiranime.com/anime/baldr-force-exe-resolution/,-1
ballroom e youkoso,https://v5.voiranime.com/anime/ballroom-e-youkoso/,-1
bamboo blade,https://v5.voiranime.com/anime/bamboo-blade/,-1
banana fish,https://v5.voiranime.com/anime/banana-fish/,-1
bananya,https://v5.voiranime.com/anime/bananya/,-1
bang brave bang bravern,https://v5.voiranime.com/anime/bang-brave-bang-bravern/,-1
bang dream!,https://v5.voiranime.com/anime/bang-dream/,-1
bang dream! 2nd season,https://v5.voiranime.com/anime/bang-dream-2nd-season/,-1
bang dream! 3rd season,https://v5.voiranime.com/anime/bang-dream-3rd-season/,-1
bang dream! garupa☆pico,https://v5.voiranime.com/anime/bang-dream-garupa%e2%98%86pico/,-1
bang dream! it’s mygo!!!!!,https://v5.voiranime.com/anime/bang-dream-its-mygo/,-1
bannou yasai ninninman,https://v5.voiranime.com/anime/bannou-yasai-ninninman/,-1
barakamon,https://v5.voiranime.com/anime/barakamon/,-1
barakamon: mijikamon,https://v5.voiranime.com/anime/barakamon-mijikamon/,-1
baraou no souretsu,https://v5.voiranime.com/anime/baraou-no-souretsu/,-1
bartender,https://v5.voiranime.com/anime/bartender/,-1
bartender: kami no glass,https://v5.voiranime.com/anime/bartender-kami-no-glass/,-1
basilisk: kouga ninpouchou,https://v5.voiranime.com/anime/basilisk-kouga-ninpouchou/,-1
basilisk: ouka ninpouchou,https://v5.voiranime.com/anime/basilisk-ouka-ninpouchou/,-1
basquash!,https://v5.voiranime.com/anime/basquash/,-1
bastard!!: ankoku no hakaishin,https://v5.voiranime.com/anime/bastard-ankoku-no-hakaishin/,-1
bastions,https://v5.voiranime.com/anime/bastions/,-1
batman: gotham knight,https://v5.voiranime.com/anime/batman-gotham-knight/,-1
baton,https://v5.voiranime.com/anime/baton/,-1
battle athletess daiundoukai,https://v5.voiranime.com/anime/battle-athletess-daiundoukai/,-1
battle athletess daiundoukai: restart!,https://v5.voiranime.com/anime/battle-athletess-daiundoukai-restart/,-1
battle programmer shirase,https://v5.voiranime.com/anime/battle-programmer-shirase/,-1
bayonetta bloody fate,https://v5.voiranime.com/anime/bayonetta-bloody-fate/,-1
beast tamer,https://v5.voiranime.com/anime/beast-tamer/,-1
beastars,https://v5.voiranime.com/anime/beastars/,-1
beastars s2,https://v5.voiranime.com/anime/beastars-s2/,-1
beatless,https://v5.voiranime.com/anime/beatless/,-1
beck,https://v5.voiranime.com/anime/beck/,-1
beelzebub,https://v5.voiranime.com/anime/beelzebub/,-1
beelzebub-jou no okinimesu mama.,https://v5.voiranime.com/anime/beelzebub-jou-no-okinimesu-mama/,-1
bem,https://v5.voiranime.com/anime/bem/,-1
bem: become human,https://v5.voiranime.com/anime/bem-become-human/,-1
ben-to,https://v5.voiranime.com/anime/ben-to/,-1
"benriya saitou-san, isekai ni iku",https://v5.voiranime.com/anime/benriya-saitou-san-isekai-ni-iku/,-1
berserk,https://v5.voiranime.com/anime/berserk/,-1
berserk 2,https://v5.voiranime.com/anime/berserk-2/,-1
berserk of gluttony,https://v5.voiranime.com/anime/boushoku-no-berserk/,-1
berserk: ougon jidai-hen – memorial edition,https://v5.voiranime.com/anime/berserk-ougon-jidai-hen-memorial-edition/,-1
berserk: ougon jidaihen i – haou no tamago,https://v5.voiranime.com/anime/berserk-ougon-jidaihen-i-haou-no-tamago/,-1
berserk: ougon jidaihen ii – doldrey kouryaku,https://v5.voiranime.com/anime/berserk-ougon-jidaihen-ii-doldrey-kouryaku/,-1
berserk: ougon jidaihen iii – kourin,https://v5.voiranime.com/anime/berserk-ougon-jidaihen-iii-kourin/,-1
bessatsu olympia kyklos,https://v5.voiranime.com/anime/bessatsu-olympia-kyklos/,-1
betterman,https://v5.voiranime.com/anime/betterman/,-1
biaoren,https://v5.voiranime.com/anime/biaoren/,-1
big order,https://v5.voiranime.com/anime/big-order/,-1
big order ova,https://v5.voiranime.com/anime/big-order-ova/,-1
bikini warriors,https://v5.voiranime.com/anime/bikini-warriors/,-1
bikini warriors ova,https://v5.voiranime.com/anime/bikini-warriors-ova/,-1
"bikini warriors: genkai toppa, okite-yaburi",https://v5.voiranime.com/anime/bikini-warriors-genkai-toppa-okite-yaburi/,-1
binbou shimai monogatari,https://v5.voiranime.com/anime/binbou-shimai-monogatari/,-1
binbougami ga!,https://v5.voiranime.com/anime/binbougami-ga/,-1
binchou-tan,https://v5.voiranime.com/anime/binchou-tan/,-1
binzume yousei,https://v5.voiranime.com/anime/binzume-yousei/,-1
birdie wing: golf girls’ story,https://v5.voiranime.com/anime/birdie-wing-golf-girls-story/,-1
birdie wing: golf girls’ story 2,https://v5.voiranime.com/anime/birdie-wing-golf-girls-story-2/,-1
bishounen tanteidan,https://v5.voiranime.com/anime/bishounen-tanteidan/,-1
black bullet,https://v5.voiranime.com/anime/black-bullet/,-1
black cat,https://v5.voiranime.com/anime/black-cat/,-1
black clover,https://v5.voiranime.com/anime/black-clover/,-1
black clover: sword of the wizard king,https://v5.voiranime.com/anime/black-clover-sword-of-the-wizard-king/,-1
black jack the movie,https://v5.voiranime.com/anime/black-jack-the-movie/,-1
black lagoon,https://v5.voiranime.com/anime/black-lagoon/,-1
black lagoon omake,https://v5.voiranime.com/anime/black-lagoon-omake/,-1
black lagoon: the second barrage,https://v5.voiranime.com/anime/black-lagoon-the-second-barrage/,-1
black rock shooter: dawn fall,https://v5.voiranime.com/anime/black-rock-shooter-dawn-fall/,-1
blackfox,https://v5.voiranime.com/anime/blackfox/,-1
black★rock shooter (tv),https://v5.voiranime.com/anime/black%e2%98%85rock-shooter-tv/,-1
blade & soul,https://v5.voiranime.com/anime/blade-soul/,-1
blade & soul specials,https://v5.voiranime.com/anime/blade-soul-specials/,-1
blade runner : black lotus,https://v5.voiranime.com/anime/blade-runner-black-lotus/,-1
blame!,https://v5.voiranime.com/anime/blame/,-1
blame! movie,https://v5.voiranime.com/anime/blame-movie/,-1
blame! prologue,https://v5.voiranime.com/anime/blame-prologue/,-1
blassreiter,https://v5.voiranime.com/anime/blassreiter/,-1
bleach,https://v5.voiranime.com/anime/bleach/,-1
bleach kai,https://v5.voiranime.com/anime/bleach-kai/,-1
bleach: fade to black – kimi no na wo yobu,https://v5.voiranime.com/anime/bleach-fade-to-black-kimi-no-na-wo-yobu/,-1
bleach: jigoku-hen,https://v5.voiranime.com/anime/bleach-jigoku-hen/,-1
bleach: memories of nobody,https://v5.voiranime.com/anime/bleach-memories-of-nobody/,-1
bleach: sennen kessen-hen,https://v5.voiranime.com/anime/bleach-sennen-kessen-hen/,-1
bleach: the diamonddust rebellion – mou hitotsu no hyourinmaru,https://v5.voiranime.com/anime/bleach-the-diamonddust-rebellion-mou-hitotsu-no-hyourinmaru/,-1
blend s,https://v5.voiranime.com/anime/blend-s/,-1
blood lad,https://v5.voiranime.com/anime/blood-lad/,-1
blood of zeus,https://v5.voiranime.com/anime/blood-of-zeus/,-1
blood of zeus 2,https://v5.voiranime.com/anime/blood-of-zeus-2/,-1
blood+,https://v5.voiranime.com/anime/blood/,-1
blood-c,https://v5.voiranime.com/anime/blood-c/,-1
blood-c: the last dark,https://v5.voiranime.com/anime/gekijouban-blood-c-the-last-dark/,-1
blue archive the animation,https://v5.voiranime.com/anime/blue-archive-the-animation/,-1
blue dragon,https://v5.voiranime.com/anime/blue-dragon/,-1
blue drop: tenshi-tachi no gikyoku,https://v5.voiranime.com/anime/blue-drop-tenshi-tachi-no-gikyoku/,-1
blue lock,https://v5.voiranime.com/anime/blue-lock/,-1
blue period,https://v5.voiranime.com/anime/blue-period/,-1
blue reflection ray,https://v5.voiranime.com/anime/blue-reflection-ray/,-1
bna,https://v5.voiranime.com/anime/bna/,-1
bocchi the rock!,https://v5.voiranime.com/anime/bocchi-the-rock/,-1
bofuri,https://v5.voiranime.com/anime/itai-no-wa-iya-nano-de-bougyoryoku-ni-kyokufuri-shitai-to-omoimasu/,-1
bofuri 2,https://v5.voiranime.com/anime/bofuri-2/,-1
boku dake ga inai machi,https://v5.voiranime.com/anime/boku-dake-ga-inai-machi/,-1
boku ga aishita subete no kimi e,https://v5.voiranime.com/anime/boku-ga-aishita-subete-no-kimi-e/,-1
boku no hero academia,https://v5.voiranime.com/anime/boku-no-hero-academia/,-1
boku no hero academia 2,https://v5.voiranime.com/anime/boku-no-hero-academia-2/,-1
boku no hero academia 3,https://v5.voiranime.com/anime/boku-no-hero-academia-3/,-1
boku no hero academia 4,https://v5.voiranime.com/anime/boku-no-hero-academia-4/,-1
boku no hero academia 5,https://v5.voiranime.com/anime/boku-no-hero-academia-5/,-1
boku no hero academia 6,https://v5.voiranime.com/anime/boku-no-hero-academia-6/,-1
boku no hero academia 7,https://v5.voiranime.com/anime/boku-no-hero-academia-7/,-1
boku no hero academia ova,https://v5.voiranime.com/anime/boku-no-hero-academia-ova/,-1
boku no hero academia the movie: futari no hero,https://v5.voiranime.com/anime/boku-no-hero-academia-the-movie-futari-no-hero/,-1
boku no hero academia the movie: heroes rising,https://v5.voiranime.com/anime/boku-no-hero-academia-the-movie-heroes-rising/,-1
boku no hero academia the movie: world heroes’ mission,https://v5.voiranime.com/anime/boku-no-hero-academia-the-movie-world-heroes-mission/,-1
boku no hero academia: ua heroes battle,https://v5.voiranime.com/anime/boku-no-hero-academia-ua-heroes-battle/,-1
boku no kanojo ga majime sugiru shoujo bitch na ken,https://v5.voiranime.com/anime/boku-no-kanojo-ga-majime-sugiru-shoujo-bitch-na-ken/,-1
boku no kanojo ga majime sugiru shoujo bitch na ken ova,https://v5.voiranime.com/anime/boku-no-kanojo-ga-majime-sugiru-shoujo-bitch-na-ken-ova/,-1
boku no kokoro no yabai yatsu,https://v5.voiranime.com/anime/boku-no-kokoro-no-yabai-yatsu/,-1
boku no kokoro no yabai yatsu 2,https://v5.voiranime.com/anime/boku-no-kokoro-no-yabai-yatsu-2/,-1
boku no tonari ni ankoku hakaishin ga imasu.,https://v5.voiranime.com/anime/boku-no-tonari-ni-ankoku-hakaishin-ga-imasu/,-1
boku to roboco,https://v5.voiranime.com/anime/boku-to-roboco/,-1
boku wa imouto ni koi wo suru,https://v5.voiranime.com/anime/boku-wa-imouto-ni-koi-wo-suru/,-1
boku wa tomodachi ga sukunai,https://v5.voiranime.com/anime/boku-wa-tomodachi-ga-sukunai/,-1
boku wa tomodachi ga sukunai episode 0: yami nabe wa bishoujo ga zannen na nioi,https://v5.voiranime.com/anime/boku-wa-tomodachi-ga-sukunai-episode-0-yami-nabe-wa-bishoujo-ga-zannen-na-nioi/,-1
boku wa tomodachi ga sukunai next,https://v5.voiranime.com/anime/boku-wa-tomodachi-ga-sukunai-next/,-1
boku wa tomodachi ga sukunai: relay shousetsu wa ketsumatsu ga hanpanai l(゜□゜)」,https://v5.voiranime.com/anime/boku-wa-tomodachi-ga-sukunai-relay-shousetsu-wa-ketsumatsu-ga-hanpanai-l%e3%82%9c%e2%96%a1%e3%82%9c%e3%80%8d/,-1
"boku, otaryman",https://v5.voiranime.com/anime/boku-otaryman/,-1
boku-tachi wa benkyou ga dekinai,https://v5.voiranime.com/anime/boku-tachi-wa-benkyou-ga-dekinai-2/,-1
boku-tachi wa benkyou ga dekinai ova,https://v5.voiranime.com/anime/boku-tachi-wa-benkyou-ga-dekinai-ova/,-1
boku-tachi wa benkyou ga dekinai!,https://v5.voiranime.com/anime/boku-tachi-wa-benkyou-ga-dekinai/,-1
bokura ga ita,https://v5.voiranime.com/anime/bokura-ga-ita/,-1
bokura wa minna kawaisou,https://v5.voiranime.com/anime/bokura-wa-minna-kawaisou/,-1
bokura wa minna kawaisou: hajimete no,https://v5.voiranime.com/anime/bokura-wa-minna-kawaisou-hajimete-no/,-1
bokurano,https://v5.voiranime.com/anime/bokurano/,-1
bokutachi no remake,https://v5.voiranime.com/anime/bokutachi-no-remake/,-1
boogiepop wa warawanai,https://v5.voiranime.com/anime/boogiepop-wa-warawanai/,-1
boogiepop wa warawanai: boogiepop phantom,https://v5.voiranime.com/anime/boogiepop-wa-warawanai-boogiepop-phantom/,-1
boruto: naruto next generations,https://v5.voiranime.com/anime/boruto-naruto-next-generations/,-1
boruto: naruto the movie,https://v5.voiranime.com/anime/boruto-naruto-the-movie/,-1
bouken ou beet,https://v5.voiranime.com/anime/bouken-ou-beet/,-1
bouken ou beet excellion,https://v5.voiranime.com/anime/bouken-ou-beet-excellion/,-1
boukyaku no senritsu,https://v5.voiranime.com/anime/boukyaku-no-senritsu/,-1
bounen no xamdou,https://v5.voiranime.com/anime/bounen-no-xamdou/,-1
brave 10,https://v5.voiranime.com/anime/brave-10/,-1
brave story,https://v5.voiranime.com/anime/brave-story/,-1
break blade,https://v5.voiranime.com/anime/break-blade/,-1
break blade 1: kakusei no toki,https://v5.voiranime.com/anime/break-blade-1-kakusei-no-toki/,-1
break blade 2: ketsubetsu no michi,https://v5.voiranime.com/anime/break-blade-2-ketsubetsu-no-michi/,-1
break blade 3: kyoujin no ato,https://v5.voiranime.com/anime/break-blade-3-kyoujin-no-ato/,-1
break blade 4: sanka no chi,https://v5.voiranime.com/anime/break-blade-4-sanka-no-chi/,-1
break blade 5: shisen no hate,https://v5.voiranime.com/anime/break-blade-5-shisen-no-hate/,-1
break blade 6: doukoku no toride,https://v5.voiranime.com/anime/break-blade-6-doukoku-no-toride/,-1
brigadoon: marin to melan,https://v5.voiranime.com/anime/brigadoon-marin-to-melan/,-1
brothers conflict,https://v5.voiranime.com/anime/brothers-conflict/,-1
brothers conflict ova,https://v5.voiranime.com/anime/brothers-conflict-ova/,-1
brothers conflict special,https://v5.voiranime.com/anime/brothers-conflict-special/,-1
btooom!,https://v5.voiranime.com/anime/btooom/,-1
bubble,https://v5.voiranime.com/anime/bubble/,-1
bubblegum crisis,https://v5.voiranime.com/anime/bubblegum-crisis/,-1
bubblegum crisis tokyo 2040,https://v5.voiranime.com/anime/bubblegum-crisis-tokyo-2040/,-1
bucchigire!,https://v5.voiranime.com/anime/bucchigire/,-1
bucchigiri?!,https://v5.voiranime.com/anime/bucchigiri/,-1
buddy complex,https://v5.voiranime.com/anime/buddy-complex/,-1
buddy complex kanketsu-hen – ano sora ni kaeru mirai de,https://v5.voiranime.com/anime/buddy-complex-kanketsu-hen-ano-sora-ni-kaeru-mirai-de/,-1
buddy daddies,https://v5.voiranime.com/anime/buddy-daddies/,-1
build divide: code black,https://v5.voiranime.com/anime/build-divide-code-black/,-1
build divide: code white,https://v5.voiranime.com/anime/build-divide-code-white/,-1
bullbuster,https://v5.voiranime.com/anime/bullbuster/,-1
bungaku shoujo,https://v5.voiranime.com/anime/bungaku-shoujo/,-1
bungaku shoujo: kyou no oyatsu – hatsukoi,https://v5.voiranime.com/anime/bungaku-shoujo-kyou-no-oyatsu-hatsukoi/,-1
bungaku shoujo: memoire,https://v5.voiranime.com/anime/bungaku-shoujo-memoire/,-1
bungou stray dogs,https://v5.voiranime.com/anime/bungou-stray-dogs/,-1
bungou stray dogs 2,https://v5.voiranime.com/anime/bungou-stray-dogs-2/,-1
bungou stray dogs 3,https://v5.voiranime.com/anime/bungou-stray-dogs-3/,-1
bungou stray dogs 4,https://v5.voiranime.com/anime/bungou-stray-dogs-4/,-1
bungou stray dogs 5,https://v5.voiranime.com/anime/bungou-stray-dogs-5/,-1
bungou stray dogs wan!,https://v5.voiranime.com/anime/bungou-stray-dogs-wan/,-1
bungou stray dogs: dead apple,https://v5.voiranime.com/anime/bungou-stray-dogs-dead-apple/,-1
bungou to alchemist: shinpan no haguruma,https://v5.voiranime.com/anime/bungou-to-alchemist-shinpan-no-haguruma/,-1
bureau of paranormal investigation,https://v5.voiranime.com/anime/bureau-of-paranormal-investigation/,-1
burn the witch,https://v5.voiranime.com/anime/burn-the-witch/,-1
burn up excess,https://v5.voiranime.com/anime/burn-up-excess/,-1
burn up scramble,https://v5.voiranime.com/anime/burn-up-scramble/,-1
burn up!,https://v5.voiranime.com/anime/burn-up/,-1
busou chuugakusei: basket army,https://v5.voiranime.com/anime/busou-chuugakusei-basket-army/,-1
busou shinki,https://v5.voiranime.com/anime/busou-shinki/,-1
busou shinki moon angel,https://v5.voiranime.com/anime/busou-shinki-moon-angel/,-1
busou shinki ova,https://v5.voiranime.com/anime/busou-shinki-ova/,-1
busou shoujo machiavellianism,https://v5.voiranime.com/anime/busou-shoujo-machiavellianism/,-1
busou shoujo machiavellianism ova,https://v5.voiranime.com/anime/busou-shoujo-machiavellianism-ova/,-1
buta,https://v5.voiranime.com/anime/buta/,-1
buta no liver wa kanetsu shiro,https://v5.voiranime.com/anime/buta-no-liver-wa-kanetsu-shiro/,-1
butlers: chitose momotose monogatari,https://v5.voiranime.com/anime/butlers-chitose-momotose-monogatari/,-1
buzzer beater,https://v5.voiranime.com/anime/buzzer-beater/,-1
buzzer beater (2007),https://v5.voiranime.com/anime/buzzer-beater-2007/,-1
"bye bye, earth",https://v5.voiranime.com/anime/bye-bye-earth/,-1
byousoku 5 centimeter,https://v5.voiranime.com/anime/byousoku-5-centimeter/,-1
b’t x,https://v5.voiranime.com/anime/bt-x/,-1
b’t x neo,https://v5.voiranime.com/anime/bt-x-neo/,-1
c: the money of soul and possibility control,https://v5.voiranime.com/anime/c-the-money-of-soul-and-possibility-control/,-1
california crisis: tsuigeki no hibana,https://v5.voiranime.com/anime/california-crisis-tsuigeki-no-hibana/,-1
caligula,https://v5.voiranime.com/anime/caligula/,-1
campione!: matsurowanu kamigami to kamigoroshi no maou,https://v5.voiranime.com/anime/campione-matsurowanu-kamigami-to-kamigoroshi-no-maou/,-1
candy candy: haru no yobigoe,https://v5.voiranime.com/anime/candy-candy-haru-no-yobigoe/,-1
